Site Id,Site Name,Slot Id,Port Id,Status,Company ID,Mnemonic,CLEI Code,Part No,Software Part No,Factory ID,Serial No,Date ID,Manufactured Date,Customer Field,License Points Consumed,Licensed Product,Alarm Status,Aggregated Alarm Status
10.10.150.161,JED0097_01,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1917N028U     ,0,190427,                                              ,2,UBT-80,N/A,N/A
10.10.150.161,JED0097_01,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1920N027L     ,0,190518,                                              ,2,UBT-80,N/A,N/A
10.10.150.162,JED0202,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191891224     ,0,190503,----------------------------------------------,0,None,N/A,N/A
10.10.150.162,JED0202,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAA01,3DB17010FAAA01,SH  ,SH1824N00R7     ,0,180613,                                              ,2,UBT-80,N/A,N/A
10.10.150.162,JED0202,5,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1936N009E     ,0,190903,                                              ,2,UBT-80,N/A,N/A
10.10.150.162,JED0202,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1935N02FA     ,0,190901,                                              ,2,UBT-80,N/A,N/A
10.10.150.162,JED0202,6,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB04,3DB17010KLAA02,SH  ,SH1931N03BE     ,0,240416,                                              ,2,UBT-80,N/A,N/A
10.10.150.163,JED0746,0,0,Available,BC  ,BACK1UV3,CRMT100DRA,3DB18219DAAA01,--------------,BC  ,BC191492702     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.163,JED0746,4,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KEAA01,SH  ,SH2004N01BS     ,0,220917,                                              ,2,UBT-80,N/A,N/A
10.10.150.163,JED0746,3,5,Available,NOK ,UBT-80  ,DRMXA00ARA,3DB29170ABAA01,3DB17010KEAA01,TH  ,TH2119Q04S8     ,0,210520,                                              ,2,UBT-80,N/A,N/A
10.10.150.17,JED0078 - 5,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191390043     ,0,190426,----------------------------------------------,0,None,N/A,N/A
10.10.150.17,JED0078 - 5,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2007N028Z     ,0,200216,                                              ,2,UBT-80,N/A,N/A
10.10.150.17,JED0078 - 5,4,5,Available,NOK ,UBT-80  ,DRMW910CRA,3DB29180ABAA01,3DB17010KEAA01,SH  ,SH2126N01TP     ,0,210704,                                              ,2,UBT-80,N/A,N/A
10.10.150.177,JED0097-8,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191491901     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.177,JED0097-8,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1921N02YK     ,0,190525,                                              ,2,UBT-80,N/A,N/A
10.10.150.177,JED0097-8,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1921N03GC     ,0,190531,                                              ,2,UBT-80,N/A,N/A
10.10.150.178,JED0963 -1,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191491891     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.178,JED0963 -1,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010KCAA01,SH  ,SH1920N01BW     ,0,190516,                                              ,2,UBT-80,N/A,N/A
10.10.150.178,JED0963 -1,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KEAA01,SH  ,SH1952N000A     ,0,220707,                                              ,2,UBT-80,N/A,N/A
10.10.150.179,JED0963-2,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG192790357     ,0,190723,----------------------------------------------,0,None,N/A,N/A
10.10.150.18,JED0976,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191390042     ,0,190426,----------------------------------------------,0,None,N/A,N/A
10.10.150.18,JED0976,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1940N00V0     ,0,191003,                                              ,2,UBT-80,N/A,N/A
10.10.150.18,JED0976,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1919N00T6     ,0,190508,                                              ,2,UBT-80,N/A,N/A
10.10.150.180,JED0963-3,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC183990245     ,0,181011,----------------------------------------------,0,None,N/A,N/A
10.10.150.180,JED0963-3,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010KCAA01,SH  ,SH1920N014J     ,0,190515,                                              ,2,UBT-80,N/A,N/A
10.10.150.180,JED0963-3,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KEAA01,SH  ,SH1947N03N9     ,0,210827,                                              ,2,UBT-80,N/A,N/A
10.10.150.181,JED0811,0,0,Available,BC  ,BACK1UV3,CRMT100DRA,3DB18219DAAA01,--------------,BC  ,BC191790908     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.181,JED0811,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1921N00LW     ,0,190528,                                              ,2,UBT-80,N/A,N/A
10.10.150.181,JED0811,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1922N01S0     ,0,190531,                                              ,2,UBT-80,N/A,N/A
10.10.150.182,JED0963-4,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191491916     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.182,JED0963-4,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010KCAA01,SH  ,SH1920N014H     ,0,190515,                                              ,2,UBT-80,N/A,N/A
10.10.150.182,JED0963-4,4,5,Available,NOK ,UBT-80  ,DRMW910CRA,3DB29180ABAA01,3DB17010KEAA01,SH  ,SH2131N00E4     ,0,210808,                                              ,2,UBT-80,N/A,N/A
10.10.150.183,JED0539,0,0,Available,BC  ,BACK1UV3,CRMT100DRA,3DB18219DAAA01,--------------,BC  ,BC191790920     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.183,JED0539,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1922N003Y     ,0,190527,                                              ,2,UBT-80,N/A,N/A
10.10.150.183,JED0539,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1922N004A     ,0,190527,                                              ,2,UBT-80,N/A,N/A
10.10.150.193,JED0097_02,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191390062     ,0,190426,----------------------------------------------,0,None,N/A,N/A
10.10.150.193,JED0097_02,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1917N02DJ     ,0,190427,                                              ,2,UBT-80,N/A,N/A
10.10.150.193,JED0097_02,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2005N00D0     ,0,200128,                                              ,2,UBT-80,N/A,N/A
10.10.150.194,JED0964,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191491835     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.194,JED0964,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2003Q05JW     ,0,200123,                                              ,2,UBT-80,N/A,N/A
10.10.150.194,JED0964,5,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1944N01TS     ,0,191102,                                              ,2,UBT-80,N/A,N/A
10.10.150.194,JED0964,6,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KEAA01,SH  ,SH1951N01BJ     ,0,221107,                                              ,2,UBT-80,N/A,N/A
10.10.150.194,JED0964,4,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010KCAA01,SH  ,SH1921N01RE     ,0,190523,                                              ,2,UBT-80,N/A,N/A
10.10.150.195,JED2173,0,0,Available,BC  ,BACK1UV3,CRMT100DRA,3DB18219DAAA01,--------------,BC  ,BC191492709     ,0,190410,----------------------------------------------,0,None,N/A,N/A
10.10.150.195,JED2173,3,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KDAA01,TH  ,TH2008Q011C     ,0,200221,                                              ,2,UBT-80,N/A,N/A
10.10.150.195,JED2173,4,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KDAA01,TH  ,TH2008Q00VG     ,0,200222,                                              ,2,UBT-80,N/A,N/A
10.10.150.2,JED0079_1,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191891205     ,0,190527,----------------------------------------------,0,None,N/A,N/A
10.10.150.2,JED0079_1,3,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KEAA01,SH  ,TH2011Q04PN     ,0,210910,                                              ,2,UBT-80,N/A,N/A
10.10.150.2,JED0079_1,4,5,Available,NOK ,UBT-80  ,DRMXA00ARA,3DB29170ABAA01,3DB17010KEAA01,SH  ,SH1946N02RH     ,0,220615,                                              ,2,UBT-80,N/A,N/A
10.10.150.209,JED0097-10,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG192790225     ,0,190722,----------------------------------------------,0,None,N/A,N/A
10.10.150.209,JED0097-10,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1934N017T     ,0,190830,                                              ,2,UBT-80,N/A,N/A
10.10.150.209,JED0097-10,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1934N010U     ,0,190824,                                              ,2,UBT-80,N/A,N/A
10.10.150.210,JED0578,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG193190061     ,0,190808,----------------------------------------------,0,None,N/A,N/A
10.10.150.210,JED0578,5,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1935N01B8     ,0,190831,                                              ,2,UBT-80,N/A,N/A
10.10.150.210,JED0578,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1935N01BL     ,0,190831,                                              ,2,UBT-80,N/A,N/A
10.10.150.210,JED0578,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB04,3DB17010KLAA02,SH  ,SH1924N00K1     ,0,240112,                                              ,2,UBT-80,N/A,N/A
10.10.150.210,JED0578,6,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1935N01BN     ,0,190831,                                              ,2,UBT-80,N/A,N/A
10.10.150.211,JED0722,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG192390242     ,0,190625,----------------------------------------------,0,None,N/A,N/A
10.10.150.211,JED0722,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1935N0272     ,0,190901,                                              ,2,UBT-80,N/A,N/A
10.10.150.211,JED0722,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1935N014P     ,0,190830,                                              ,2,UBT-80,N/A,N/A
10.10.150.227,MAK0124,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC192290490     ,0,190815,----------------------------------------------,0,None,N/A,N/A
10.10.150.227,MAK0124,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1936N00VF     ,0,190904,                                              ,2,UBT-80,N/A,N/A
10.10.150.227,MAK0124,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KFAA02,SH  ,SH1944N01KE     ,0,230103,                                              ,2,UBT-80,N/A,N/A
10.10.150.229,HAJ0133-SH3,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC180391125     ,0,180129,----------------------------------------------,0,None,N/A,N/A
10.10.150.229,HAJ0133-SH3,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1935N01S0     ,0,190831,                                              ,2,UBT-80,N/A,N/A
10.10.150.229,HAJ0133-SH3,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1937N0265     ,0,190913,                                              ,2,UBT-80,N/A,N/A
10.10.150.241,ARS0017-10,0,0,Available,BC  ,BACK2UV3,CRMTD10ARA,3DB18485GAAB01,--------------,BC  ,BC223292915     ,0,220813,----------------------------------------------,0,None,N/A,N/A
10.10.150.241,ARS0017-10,3,5,Available,NOK ,UBT-80  ,DRMW710CRA,3DB29181AAAA01,3DB17010KLAA01,SH  ,TH2049Q017L     ,0,230825,                                              ,2,UBT-80,N/A,N/A
10.10.150.241,ARS0017-10,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KLAA02,SH  ,SH1948N038M     ,0,230905,                                              ,2,UBT-80,N/A,N/A
10.10.150.242,ARS2049-XE,0,0,Available,NOK ,MSS-XE  ,CRMBA00ARA,3DB19633AAAA01,--------------,TH  ,TH2306Q01WS     ,0,230211,----------------------------------------------,0,None,N/A,N/A
10.10.150.242,ARS2049-XE,1,4,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KEAA01,SH  ,TH2008Q00Y9     ,0,221109,                                              ,2,UBT-80,N/A,N/A
10.10.150.242,ARS2049-XE,1,3,Available,NOK ,UBT-80  ,DRMW810CRA,3DB29171AAAA01,3DB17010KFAA02,TH  ,TH2203Q00E9     ,0,220125,                                              ,2,UBT-80,N/A,N/A
10.10.150.3,MKJD0921,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191891215     ,0,190527,----------------------------------------------,0,None,N/A,N/A
10.10.150.3,MKJD0921,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2007N01PN     ,0,200214,                                              ,2,UBT-80,N/A,N/A
10.10.150.3,MKJD0921,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1941N00PP     ,0,191009,                                              ,2,UBT-80,N/A,N/A
10.10.150.33,JED0078-NE6,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC181493982     ,0,180417,----------------------------------------------,0,None,N/A,N/A
10.10.150.33,JED0078-NE6,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH1951N00DN     ,0,191218,                                              ,2,UBT-80,N/A,N/A
10.10.150.33,JED0078-NE6,4,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1911N024H     ,0,190316,                                              ,2,UBT-80,N/A,N/A
10.10.150.34,JED0679-1,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC181493761     ,0,180419,----------------------------------------------,0,None,N/A,N/A
10.10.150.34,JED0679-1,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1918N02BD     ,0,190504,                                              ,2,UBT-80,N/A,N/A
10.10.150.34,JED0679-1,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1917N02NT     ,0,190428,                                              ,2,UBT-80,N/A,N/A
10.10.150.35,JED0882,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,VG  ,VG182090014     ,0,180522,----------------------------------------------,0,None,N/A,N/A
10.10.150.35,JED0882,3,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1913N00KZ     ,0,190326,                                              ,2,UBT-80,N/A,N/A
10.10.150.35,JED0882,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KEAA01,SH  ,TH2014Q004E     ,0,220728,                                              ,2,UBT-80,N/A,N/A
10.10.150.36,JED0679-2,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193092517     ,0,190831,----------------------------------------------,0,None,N/A,N/A
10.10.150.37,JED0679-3,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193092783     ,0,190831,----------------------------------------------,0,None,N/A,N/A
10.10.150.37,JED0679-3,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1920N01ZS     ,0,190517,                                              ,2,UBT-80,N/A,N/A
10.10.150.37,JED0679-3,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1920N01ZK     ,0,190517,                                              ,2,UBT-80,N/A,N/A
10.10.150.38,JED0679-4,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191891845     ,0,190528,----------------------------------------------,0,None,N/A,N/A
10.10.150.38,JED0679-4,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1940N00LM     ,0,191002,                                              ,2,UBT-80,N/A,N/A
10.10.150.38,JED0679-4,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1939N00WD     ,0,190928,                                              ,2,UBT-80,N/A,N/A
10.10.150.39,JED0274,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG193190113     ,0,190808,----------------------------------------------,0,None,N/A,N/A
10.10.150.39,JED0274,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1935N01BM     ,0,190831,                                              ,2,UBT-80,N/A,N/A
10.10.150.39,JED0274,4,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010KCAA01,SH  ,SH1922N01JD     ,0,190530,                                              ,2,UBT-80,N/A,N/A
10.10.150.4,JED0079_02,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994907     ,0,191012,----------------------------------------------,0,None,N/A,N/A
10.10.150.4,JED0079_02,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1940N02CE     ,0,191004,                                              ,2,UBT-80,N/A,N/A
10.10.150.4,JED0079_02,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1916N00E6     ,0,190417,                                              ,2,UBT-80,N/A,N/A
10.10.150.49,JED0078-7,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC181493952     ,0,180417,----------------------------------------------,0,None,N/A,N/A
10.10.150.49,JED0078-7,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KCAA01,SH  ,SH1928N0162     ,0,190711,                                              ,2,UBT-80,N/A,N/A
10.10.150.49,JED0078-7,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2007N01YT     ,0,200215,                                              ,2,UBT-80,N/A,N/A
10.10.150.5,JED0079_03,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994383     ,0,191012,----------------------------------------------,0,None,N/A,N/A
10.10.150.5,JED0079_03,7,3,Available,NOK ,UBT-T   ,----------,3DB29223ABAB03,3DB17010KDAA01,TH  ,TH2009Q0684     ,0,200305,                                              ,1,UBT-T,N/A,N/A
10.10.150.5,JED0079_03,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1940N02NH     ,0,191005,                                              ,2,UBT-80,N/A,N/A
10.10.150.5,JED0079_03,3,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KDAA01,TH  ,TH2008Q00ZJ     ,0,200219,                                              ,2,UBT-80,N/A,N/A
10.10.150.50,JED0639,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC191490937     ,0,190417,----------------------------------------------,0,None,N/A,N/A
10.10.150.50,JED0639,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1920N0255     ,0,190517,                                              ,2,UBT-80,N/A,N/A
10.10.150.50,JED0639,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1926N02U0     ,0,190629,                                              ,2,UBT-80,N/A,N/A
10.10.150.50,JED0639,5,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2020N01PW     ,0,200515,                                              ,2,UBT-80,N/A,N/A
10.10.150.50,JED0639,6,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1928N025G     ,0,190714,                                              ,2,UBT-80,N/A,N/A
10.10.150.51,JED0807,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994501     ,0,191010,----------------------------------------------,0,None,N/A,N/A
10.10.150.51,JED0807,4,5,Available,NOK ,UBT-80  ,CRM9L10FRA,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1915N028V     ,0,190414,                                              ,2,UBT-80,N/A,N/A
10.10.150.51,JED0807,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB01,3DB17010FAAA01,SH  ,SH1837N00FF     ,0,180911,                                              ,2,UBT-80,N/A,N/A
10.10.150.6,MKJD0572_02,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994354     ,0,191016,----------------------------------------------,0,None,N/A,N/A
10.10.150.6,MKJD0572_02,7,3,Available,NOK ,UBT-T   ,CRM9310FRA,3DB29223ABAA02,3DB17010KCAA01,TH  ,TH1946Q0EY2     ,0,191126,                                              ,1,UBT-T,N/A,N/A
10.10.150.6,MKJD0572_02,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2008Q0160     ,0,200219,                                              ,2,UBT-80,N/A,N/A
10.10.150.6,MKJD0572_02,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KEAA01,SH  ,TH2014Q02U3     ,0,220908,                                              ,2,UBT-80,N/A,N/A
10.10.150.7,MKJD0572_01,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994257     ,0,191007,----------------------------------------------,0,None,N/A,N/A
10.10.150.7,MKJD0572_01,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2010N019U     ,0,200307,                                              ,2,UBT-80,N/A,N/A
10.10.150.7,MKJD0572_01,7,3,Available,NOK ,UBT-T   ,CRM9X10FRA,3DB29218ABAA04,3DB17010KDAA01,TH  ,TH2003Q02KC     ,0,200207,                                              ,1,UBT-T,N/A,N/A
10.10.150.7,MKJD0572_01,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB03,3DB17010KDAA01,TH  ,TH2014Q02MY     ,0,200423,                                              ,2,UBT-80,N/A,N/A
10.10.150.8,JED0001_23,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC193994266     ,0,191007,----------------------------------------------,0,None,N/A,N/A
10.10.150.8,JED0001_23,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2009N00H1     ,0,200301,                                              ,2,UBT-80,N/A,N/A
10.10.150.8,JED0001_23,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KDAA01,SH  ,SH2009N0030     ,0,200302,                                              ,2,UBT-80,N/A,N/A
10.10.150.8,JED0001_23,7,3,Available,NOK ,UBT-T   ,----------,3DB29218ABAA04,3DB17010KDAA01,TH  ,TH2008Q00V6     ,0,200221,                                              ,1,UBT-T,N/A,N/A
10.10.150.81,JED0014_06,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG194290032     ,0,191022,----------------------------------------------,0,None,N/A,N/A
10.10.150.81,JED0014_06,4,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH2011N004L     ,0,200310,                                              ,2,UBT-80,N/A,N/A
10.10.150.81,JED0014_06,3,5,Available,NOK ,UBT-80  ,----------,3DB29180AAAB02,3DB17010KDAA01,SH  ,SH1950N01LG     ,0,191212,                                              ,2,UBT-80,N/A,N/A
10.10.150.82,JED0078-9,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG194290031     ,0,191022,----------------------------------------------,0,None,N/A,N/A
10.10.150.82,JED0078-9,3,5,Available,NOK ,UBT-80  ,----------,3DB29170AAAB02,3DB17010KDAA01,TH  ,TH2008Q011P     ,0,200220,                                              ,2,UBT-80,N/A,N/A
10.10.150.82,JED0078-9,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB02,3DB17010KDAA01,TH  ,TH2003Q058D     ,0,200121,                                              ,2,UBT-80,N/A,N/A
10.10.150.9,JED0079-4,0,0,Available,VG  ,BACK2UV3,CRM8A00ARA,3DB18485EAAB01,--------------,VG  ,VG191990123     ,0,190520,----------------------------------------------,0,None,N/A,N/A
10.10.150.9,JED0079-4,3,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010FAAA01,SH  ,SH1917N00EH     ,0,190424,                                              ,2,UBT-80,N/A,N/A
10.10.150.9,JED0079-4,4,5,Available,NOK ,UBT-80  ,CRM9M10FRA,3DB29170AAAB01,3DB17010KCAA01,SH  ,SH1944N0132     ,0,191031,                                              ,2,UBT-80,N/A,N/A
10.10.150.97,MAK0066 -16,0,0,Available,BC  ,BACK2UV3,CRM8A00ARA,3DB18485EAAA01,--------------,BC  ,BC194291132     ,0,191024,----------------------------------------------,0,None,N/A,N/A
